X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL,Primary.Street,Cross.Street,Extra.Street,Primary.Street.Upper,Cross.Street.Upper
-118.4487128,34.05897086,6626,,34.05896598,-118.4487007,VETERAN AVE at KINROSS AVE,Location: VETERAN AVE at KINROSS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6626,VETERAN AVE,KINROSS AVE,,VETERAN AVE,KINROSS AVE
-118.4305198,34.0381498,6627,17268,34.03814492,-118.4305076,VETERAN AVE at AYRES AVE,Location: VETERAN AVE at AYRES AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6627,VETERAN AVE,AYRES AVE,,VETERAN AVE,AYRES AVE
-118.2688265,34.12601392,6628,14529,34.12600902,-118.2688143,GARDEN AVE at VESELICH AVE,Location: GARDEN AVE at VESELICH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6628,GARDEN AVE,VESELICH AVE,,GARDEN AVE,VESELICH AVE
-118.4639833,34.15759565,6629,28076,34.15759076,-118.4639711,CAMARILLO ST at COLUMBUS AVE,Location: CAMARILLO ST at COLUMBUS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6629,CAMARILLO ST,COLUMBUS AVE,,CAMARILLO ST,COLUMBUS AVE
-118.3647976,34.15766002,6630,27497,34.15765512,-118.3647855,CAMARILLO ST at DENNY AVE,Location: CAMARILLO ST at DENNY AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6630,CAMARILLO ST,DENNY AVE,,CAMARILLO ST,DENNY AVE
-118.4574365,34.15759964,6631,28082,34.15759475,-118.4574243,CAMARILLO ST at KESTER AVE,Location: CAMARILLO ST at KESTER AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6631,CAMARILLO ST,KESTER AVE,,CAMARILLO ST,KESTER AVE
-118.357152,34.15766844,6632,27494,34.15766354,-118.3571398,CAMARILLO ST at LEDGE AVE,Location: CAMARILLO ST at LEDGE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6632,CAMARILLO ST,LEDGE AVE,,CAMARILLO ST,LEDGE AVE
-118.4399055,34.04552156,6633,17093,34.04551668,-118.4398933,CAMDEN AVE at MISSOURI AVE,Location: CAMDEN AVE at MISSOURI AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6633,CAMDEN AVE,MISSOURI AVE,,CAMDEN AVE,MISSOURI AVE
-118.3410893,34.10791311,6634,22729,34.10790822,-118.3410772,CAMROSE DR at PARAMOUNT DR,Location: CAMROSE DR at PARAMOUNT DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6634,CAMROSE DR,PARAMOUNT DR,,CAMROSE DR,PARAMOUNT DR
-118.3823393,34.20845913,6635,26325,34.20845423,-118.3823271,SATICOY ST at CAMELLIA AVE,Location: SATICOY ST at CAMELLIA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6635,SATICOY ST,CAMELLIA AVE,,SATICOY ST,CAMELLIA AVE
-118.466166,34.15759424,6636,28378,34.15758935,-118.4661538,SEPULVEDA BLVD at CAMARILLO ST,Location: SEPULVEDA BLVD at CAMARILLO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6636,SEPULVEDA BLVD,CAMARILLO ST,,SEPULVEDA BLVD,CAMARILLO ST
-118.3894397,34.05426905,6637,6539,34.05426417,-118.3894276,ALCOTT ST at CANFIELD AVE,Location: ALCOTT ST at CANFIELD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6637,ALCOTT ST,CANFIELD AVE,,ALCOTT ST,CANFIELD AVE
-118.5974833,34.19558114,6638,30807,34.19557625,-118.5974711,BASSETT ST at CANOGA AVE,Location: BASSETT ST at CANOGA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6638,BASSETT ST,CANOGA AVE,,BASSETT ST,CANOGA AVE
-118.3170199,34.11132972,6639,22432,34.11132483,-118.3170078,CANYON DR at BRONSON HILL DR,Location: CANYON DR at BRONSON HILL DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6639,CANYON DR,BRONSON HILL DR,,CANYON DR,BRONSON HILL DR
-118.427585,34.23249653,6640,36183,34.23249163,-118.4275728,CANTERBURY AVE at CHASE ST,Location: CANTERBURY AVE at CHASE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6640,CANTERBURY AVE,CHASE ST,,CANTERBURY AVE,CHASE ST
-118.3681426,34.20227159,6641,26403,34.20226669,-118.3681304,CLEON AVE at CANTLAY ST,Location: CLEON AVE at CANTLAY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6641,CLEON AVE,CANTLAY ST,,CLEON AVE,CANTLAY ST
-118.5975269,34.20648461,6642,30653,34.20647972,-118.5975147,CANOGA AVE at COHASSET ST,Location: CANOGA AVE at COHASSET ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6642,CANOGA AVE,COHASSET ST,,CANOGA AVE,COHASSET ST
-118.4484159,34.25218194,6643,33976,34.25217704,-118.4484037,FILMORE ST at CANTERBURY AVE,Location: FILMORE ST at CANTERBURY AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6643,FILMORE ST,CANTERBURY AVE,,FILMORE ST,CANTERBURY AVE
-118.3169336,34.10831648,6644,22233,34.10831159,-118.3169214,CANYON DR at FOOTHILL DR,Location: CANYON DR at FOOTHILL DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6644,CANYON DR,FOOTHILL DR,,CANYON DR,FOOTHILL DR
-118.3921406,34.03650788,6645,6754,34.036503,-118.3921285,HARGIS ST at CANFIELD AVE,Location: HARGIS ST at CANFIELD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6645,HARGIS ST,CANFIELD AVE,,HARGIS ST,CANFIELD AVE
-118.5977343,34.19739525,6646,31045,34.19739036,-118.5977221,CANOGA AVE at HART ST,Location: CANOGA AVE at HART ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6646,CANOGA AVE,HART ST,,CANOGA AVE,HART ST
-118.5975331,34.21011313,6647,30593,34.21010824,-118.5975209,KESWICK ST at CANOGA AVE,Location: KESWICK ST at CANOGA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6647,KESWICK ST,CANOGA AVE,,KESWICK ST,CANOGA AVE
-118.3527205,34.23415094,6648,59383,34.23414604,-118.3527083,CANTER LANE at LA TUNA CANYON ROAD,Location: CANTER LANE at LA TUNA CANYON ROAD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6648,CANTER LANE,LA TUNA CANYON ROAD,,CANTER LANE,LA TUNA CANYON ROAD
-118.5273547,34.21926879,6649,38156,34.2192639,-118.5273426,LINDLEY AVE at CANTARA ST,Location: LINDLEY AVE at CANTARA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6649,LINDLEY AVE,CANTARA ST,,LINDLEY AVE,CANTARA ST
-118.4355874,34.20220556,6650,25735,34.20220066,-118.4355752,CANTLAY ST at RANCHITO AVE,Location: CANTLAY ST at RANCHITO AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6650,CANTLAY ST,RANCHITO AVE,,CANTLAY ST,RANCHITO AVE
-118.5360889,34.21921927,6651,38164,34.21921438,-118.5360767,RESEDA BLVD at CANTARA ST,Location: RESEDA BLVD at CANTARA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6651,RESEDA BLVD,CANTARA ST,,RESEDA BLVD,CANTARA ST
-118.5975417,34.21555625,6652,30499,34.21555136,-118.5975295,CANOGA AVE at STRATHERN ST,Location: CANOGA AVE at STRATHERN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6652,CANOGA AVE,STRATHERN ST,,CANOGA AVE,STRATHERN ST
-118.6399182,34.16537525,6653,23821,34.16537037,-118.639906,VALLEY CIRCLE BLVD at CANZONET ST,Location: VALLEY CIRCLE BLVD at CANZONET ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6653,VALLEY CIRCLE BLVD,CANZONET ST,,VALLEY CIRCLE BLVD,CANZONET ST
-118.4247236,34.2198521,6654,26151,34.2198472,-118.4247114,CANTARA ST at VARNA AVE,Location: CANTARA ST at VARNA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6654,CANTARA ST,VARNA AVE,,CANTARA ST,VARNA AVE
-118.4288158,34.21985057,6655,25470,34.21984567,-118.4288036,VENTURA CANYON AVE at CANTARA ST,Location: VENTURA CANYON AVE at CANTARA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6655,VENTURA CANYON AVE,CANTARA ST,,VENTURA CANYON AVE,CANTARA ST
-118.405265,34.21985862,6656,25487,34.21985372,-118.4052529,WHITSETT AVE at CANTARA ST,Location: WHITSETT AVE at CANTARA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6656,WHITSETT AVE,CANTARA ST,,WHITSETT AVE,CANTARA ST
-118.4553022,34.21933971,6657,32240,34.21933481,-118.45529,CANTARA ST at WILLIS AVE,Location: CANTARA ST at WILLIS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6657,CANTARA ST,WILLIS AVE,,CANTARA ST,WILLIS AVE
-118.3008836,33.75758605,6658,17816,33.7575812,-118.3008715,CAPITOL DR at AMELIA AVE,Location: CAPITOL DR at AMELIA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6658,CAPITOL DR,AMELIA AVE,,CAPITOL DR,AMELIA AVE
-118.5019009,34.05192956,6659,13852,34.05192468,-118.5018887,CAPRI DR at CORSICA DR,Location: CAPRI DR at CORSICA DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6659,CAPRI DR,CORSICA DR,,CAPRI DR,CORSICA DR
-118.2925846,33.75913586,6660,17810,33.75913101,-118.2925725,GAFFEY ST at CAPITOL DR,Location: GAFFEY ST at CAPITOL DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6660,GAFFEY ST,CAPITOL DR,,GAFFEY ST,CAPITOL DR
-118.2969871,33.75784696,6661,17814,33.75784211,-118.296975,CAPITOL DR at MEYLER ST,Location: CAPITOL DR at MEYLER ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6661,CAPITOL DR,MEYLER ST,,CAPITOL DR,MEYLER ST
-118.3920923,34.05244131,6662,6574,34.05243643,-118.3920801,CARDIFF AVE at CASHIO ST,Location: CARDIFF AVE at CASHIO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6662,CARDIFF AVE,CASHIO ST,,CARDIFF AVE,CASHIO ST
-118.2740549,34.07017522,6663,19410,34.07017033,-118.2740427,CARONDELET ST at COUNCIL ST,Location: CARONDELET ST at COUNCIL ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6663,CARONDELET ST,COUNCIL ST,,CARONDELET ST,COUNCIL ST
-118.255039,34.06969445,6664,19425,34.06968956,-118.2550269,CARROLL AVE at DOUGLAS ST,Location: CARROLL AVE at DOUGLAS ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6664,CARROLL AVE,DOUGLAS ST,,CARROLL AVE,DOUGLAS ST
-118.391063,34.18304578,6665,25233,34.18304088,-118.3910508,CARPENTER AVE at ERWIN ST,Location: CARPENTER AVE at ERWIN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6665,CARPENTER AVE,ERWIN ST,,CARPENTER AVE,ERWIN ST
-118.3223779,34.10733461,6666,22193,34.10732972,-118.3223658,GOWER ST at CARMEN PL,Location: GOWER ST at CARMEN PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6666,GOWER ST,CARMEN PL,,GOWER ST,CARMEN PL
-118.3631835,34.16491073,6667,52631,34.16490583,-118.3631713,MAGNOLIA BLVD at CARTWRIGHT AVE,Location: MAGNOLIA BLVD at CARTWRIGHT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6667,MAGNOLIA BLVD,CARTWRIGHT AVE,,MAGNOLIA BLVD,CARTWRIGHT AVE
-118.3565569,34.05143165,6668,6621,34.05142677,-118.3565448,CARMONA AVE at PACKARD ST,Location: CARMONA AVE at PACKARD ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6668,CARMONA AVE,PACKARD ST,,CARMONA AVE,PACKARD ST
-118.4540411,33.99868988,6669,11547,33.99868501,-118.454029,PENMAR AVE at CARLTON WAY,Location: PENMAR AVE at CARLTON WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6669,PENMAR AVE,CARLTON WAY,,PENMAR AVE,CARLTON WAY
-118.3579308,34.04907544,6670,6654,34.04907056,-118.3579186,PICO BLVD at CARMONA AVE,Location: PICO BLVD at CARMONA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6670,PICO BLVD,CARMONA AVE,,PICO BLVD,CARMONA AVE
-118.4297337,34.25789772,6671,35772,34.25789282,-118.4297215,CARL ST at RINCON AVE,Location: CARL ST at RINCON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6671,CARL ST,RINCON AVE,,CARL ST,RINCON AVE
-118.2906501,33.70698575,6672,10095,33.7069809,-118.290638,SHEPARD ST at CAROLINA ST,Location: SHEPARD ST at CAROLINA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6672,SHEPARD ST,CAROLINA ST,,SHEPARD ST,CAROLINA ST
-118.4684616,34.04075282,6673,14228,34.04074794,-118.4684495,TEXAS AVE at CARMELINA AVE,Location: TEXAS AVE at CARMELINA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6673,TEXAS AVE,CARMELINA AVE,,TEXAS AVE,CARMELINA AVE
-118.3563265,34.07289187,6674,54174,34.07288698,-118.3563144,THE GROVE DR at CARUSO PL,Location: THE GROVE DR at CARUSO PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6674,THE GROVE DR,CARUSO PL,,THE GROVE DR,CARUSO PL
-118.3908069,34.1426908,6675,27714,34.14268591,-118.3907947,CARPENTER AVE at VENTURA BLVD,Location: CARPENTER AVE at VENTURA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6675,CARPENTER AVE,VENTURA BLVD,,CARPENTER AVE,VENTURA BLVD
-118.2917821,34.10178467,6676,22274,34.10177978,-118.29177,PROSPECT AVE at VERMONT AVE,Location: PROSPECT AVE at VERMONT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6676,PROSPECT AVE,VERMONT AVE,,PROSPECT AVE,VERMONT AVE
-118.2917021,34.07769461,6677,18575,34.07768972,-118.2916899,VERMONT AVE at OAKWOOD AVE,Location: VERMONT AVE at OAKWOOD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6677,VERMONT AVE,OAKWOOD AVE,,VERMONT AVE,OAKWOOD AVE
-118.2608676,34.00391586,6678,5625,34.00391098,-118.2608555,VERNON AVE at MCKINLEY AVE,Location: VERNON AVE at MCKINLEY AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6678,VERNON AVE,MCKINLEY AVE,,VERNON AVE,MCKINLEY AVE
-118.4405392,34.08274445,6679,,34.08273956,-118.440527,COPA DE ORO RD BETWEEN BEL AIR RD & BELLAGIO RD NORTH LEG,Location: COPA DE ORO RD BETWEEN BEL AIR RD & BELLAGIO RD NORTH LEG,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6679,COPA DE ORO RD,BEL AIR RD,BELLAGIO RD NORTH LEG,COPA DE ORO RD,BEL AIR RD
-118.3128432,34.06896181,6680,18883,34.06895692,-118.3128311,3RD ST at GRAMERCY PL,Location: 3RD ST at GRAMERCY PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6680,3RD ST,GRAMERCY PL,,3RD ST,GRAMERCY PL
-118.2739903,34.0038325,6681,5638,34.00382762,-118.2739782,VERNON AVE at MAIN ST,Location: VERNON AVE at MAIN ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6681,VERNON AVE,MAIN ST,,VERNON AVE,MAIN ST
-118.3079264,34.07115059,6682,18860,34.0711457,-118.3079143,2ND ST at OXFORD AVE,Location: 2ND ST at OXFORD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6682,2ND ST,OXFORD AVE,,2ND ST,OXFORD AVE
-118.2398325,34.09389583,6683,19023,34.09389093,-118.2398203,BLAKE AVE at DALLAS ST,Location: BLAKE AVE at DALLAS ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6683,BLAKE AVE,DALLAS ST,,BLAKE AVE,DALLAS ST
-118.2430582,34.00392216,6684,45009,34.00391728,-118.243046,VERNON AVE at LONG BEACH AVE EAST,Location: VERNON AVE at LONG BEACH AVE EAST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6684,VERNON AVE,LONG BEACH AVE EAST,,VERNON AVE,LONG BEACH AVE EAST
-118.5361076,34.2554556,6685,33410,34.2554507,-118.5360954,RESEDA BLVD at LEMARSH ST,Location: RESEDA BLVD at LEMARSH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6685,RESEDA BLVD,LEMARSH ST,,RESEDA BLVD,LEMARSH ST
-118.2085001,34.09452512,6686,51363,34.09452022,-118.2084879,FIGUEROA ST at AVENUE 43,Location: FIGUEROA ST at AVENUE 43,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6686,FIGUEROA ST,AVENUE 43,,FIGUEROA ST,AVENUE 43
-118.2433881,34.0039221,6687,45010,34.00391722,-118.243376,VERNON AVE at LONG BEACH AVE WEST,Location: VERNON AVE at LONG BEACH AVE WEST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6687,VERNON AVE,LONG BEACH AVE WEST,,VERNON AVE,LONG BEACH AVE WEST
-118.2474447,33.7807869,6688,3460,33.78078204,-118.2474326,ANAHEIM ST at WATSON AVE,Location: ANAHEIM ST at WATSON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6688,ANAHEIM ST,WATSON AVE,,ANAHEIM ST,WATSON AVE
-118.2593574,33.78014672,6689,3479,33.78014186,-118.2593453,ANAHEIM ST at LAKME AVE,Location: ANAHEIM ST at LAKME AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6689,ANAHEIM ST,LAKME AVE,,ANAHEIM ST,LAKME AVE
-118.2905306,33.85422748,6690,2790,33.85422262,-118.2905185,KNOX ST at VERMONT AVE,Location: KNOX ST at VERMONT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6690,KNOX ST,VERMONT AVE,,KNOX ST,VERMONT AVE
-118.2917161,34.11216929,6691,47366,34.1121644,-118.291704,GAINSBOROUGH AVE at VERMONT AVE,Location: GAINSBOROUGH AVE at VERMONT AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6691,GAINSBOROUGH AVE,VERMONT AVE,,GAINSBOROUGH AVE,VERMONT AVE
-118.5448439,34.24638115,6692,32866,34.24637626,-118.5448318,SUPERIOR ST at WILBUR AVE,Location: SUPERIOR ST at WILBUR AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6692,SUPERIOR ST,WILBUR AVE,,SUPERIOR ST,WILBUR AVE
-118.3306461,34.00364445,6693,45180,34.00363957,-118.3306339,LEIMERT BLVD at VERNON AVE,Location: LEIMERT BLVD at VERNON AVE\nData not available yet,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6693,LEIMERT BLVD,VERNON AVE,,LEIMERT BLVD,VERNON AVE
-118.3483733,34.02432638,6694,4433,34.0243215,-118.3483611,EXPOSITION BOULEVARD N/R at VINEYARD AVE,Location: EXPOSITION BOULEVARD N/R at VINEYARD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6694,EXPOSITION BOULEVARD N/R,VINEYARD AVE,,EXPOSITION BOULEVARD N/R,VINEYARD AVE
-118.341702,34.02365406,6695,5294,34.02364918,-118.3416898,EXPOSITION BOULEVARD N/R at WEST BLVD,Location: EXPOSITION BOULEVARD N/R at WEST BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6695,EXPOSITION BOULEVARD N/R,WEST BLVD,,EXPOSITION BOULEVARD N/R,WEST BLVD
-118.3550973,34.02494931,6697,4636,34.02494443,-118.3550852,LA BREA AVE at EXPOSITION BOULEVARD N/R,Location: LA BREA AVE at EXPOSITION BOULEVARD N/R,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6697,LA BREA AVE,EXPOSITION BOULEVARD N/R,,LA BREA AVE,EXPOSITION BOULEVARD N/R
-118.3481474,33.98890896,6698,390,33.98890408,-118.3481353,SLAUSON AVE at ALSACE AVE,Location: SLAUSON AVE at ALSACE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6698,SLAUSON AVE,ALSACE AVE,,SLAUSON AVE,ALSACE AVE
-118.1997418,34.0373118,6699,9408,34.03730691,-118.1997297,2ND ST at FRESNO ST,Location: 2ND ST at FRESNO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6699,2ND ST,FRESNO ST,,2ND ST,FRESNO ST
-118.3978736,34.04381397,6700,17119,34.04380909,-118.3978615,CASTLE HEIGHTS AVE at CISCO ST,Location: CASTLE HEIGHTS AVE at CISCO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6700,CASTLE HEIGHTS AVE,CISCO ST,,CASTLE HEIGHTS AVE,CISCO ST
-118.3884807,34.0524516,6701,6570,34.05244672,-118.3884685,DURANGO AVE at CASHIO ST,Location: DURANGO AVE at CASHIO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6701,DURANGO AVE,CASHIO ST,,DURANGO AVE,CASHIO ST
-118.3975399,34.0524471,6702,16994,34.05244222,-118.3975278,EDRIS DR at CASHIO ST,Location: EDRIS DR at CASHIO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6702,EDRIS DR,CASHIO ST,,EDRIS DR,CASHIO ST
-118.3931819,34.05243839,6703,16995,34.05243351,-118.3931698,GLENVILLE DR at CASHIO ST,Location: GLENVILLE DR at CASHIO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6703,GLENVILLE DR,CASHIO ST,,GLENVILLE DR,CASHIO ST
-118.3788377,34.05121534,6704,6897,34.05121046,-118.3788255,HOLT AVE at CASHIO ST,Location: HOLT AVE at CASHIO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6704,HOLT AVE,CASHIO ST,,HOLT AVE,CASHIO ST
-118.2954452,34.07448442,6705,18627,34.07447953,-118.2954331,CATALINA ST at COUNCIL ST,Location: CATALINA ST at COUNCIL ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6705,CATALINA ST,COUNCIL ST,,CATALINA ST,COUNCIL ST
-118.2944243,34.0183673,6706,4728,34.01836242,-118.2944122,EXPOSITION BOULEVARD N/R at CATALINA ST,Location: EXPOSITION BOULEVARD N/R at CATALINA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6706,EXPOSITION BOULEVARD N/R,CATALINA ST,,EXPOSITION BOULEVARD N/R,CATALINA ST
-118.295033,34.09543069,6707,22746,34.0954258,-118.2950209,CATALINA ST at FOUNTAIN AVE,Location: CATALINA ST at FOUNTAIN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=6707,CATALINA ST,FOUNTAIN AVE,,CATALINA ST,FOUNTAIN AVE
